X,Y,Z,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,xcoord,ycoord
-102.3255844,31.87749863,0,(no SSID),"Network ID: E8:D3:EB:34:96:C9
Encryption: Unknown
Time: 2024-11-16T20:47:20.000-08:00
Signal: -63.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3255844,31.87749863
-102.3255844,31.87749863,0,(no SSID),"Network ID: E8:D3:EB:34:96:CA
Encryption: Unknown
Time: 2024-11-16T20:47:20.000-08:00
Signal: -84.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3255844,31.87749863
-102.3250504,31.87874794,0,E&L,"Network ID: E8:D3:EB:35:98:86
Encryption: WPA2
Time: 2024-11-16T20:49:31.000-08:00
Signal: -93.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3250504,31.87874794
-102.3255615,31.87891006,0,E&L,"Network ID: E8:D3:EB:35:98:87
Encryption: WPA2
Time: 2024-11-16T20:49:10.000-08:00
Signal: -82.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3255615,31.87891006
-102.3266907,31.87472725,0,GalindoWifi,"Network ID: E8:D3:EB:36:B7:86
Encryption: WPA2
Time: 2024-11-16T20:36:41.000-08:00
Signal: -78.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3266907,31.87472725
-102.3270416,31.87437439,0,GalindoWifi,"Network ID: E8:D3:EB:36:B7:87
Encryption: WPA2
Time: 2024-11-16T20:36:21.000-08:00
Signal: -82.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3270416,31.87437439
-102.3270416,31.87437439,0,(no SSID),"Network ID: E8:D3:EB:36:B7:8A
Encryption: Unknown
Time: 2024-11-16T20:36:21.000-08:00
Signal: -82.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3270416,31.87437439
-102.3193588,31.87234497,0,lindab,"Network ID: E8:D3:EB:38:21:26
Encryption: WPA2
Time: 2024-11-16T20:29:24.000-08:00
Signal: -86.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3193588,31.87234497
-102.3196335,31.87195969,0,lindab,"Network ID: E8:D3:EB:38:21:27
Encryption: WPA2
Time: 2024-11-16T20:29:04.000-08:00
Signal: -96.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3196335,31.87195969
-102.3196335,31.87195969,0,(no SSID),"Network ID: E8:D3:EB:38:21:2A
Encryption: Unknown
Time: 2024-11-16T20:29:04.000-08:00
Signal: -96.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3196335,31.87195969
-102.3223038,31.87527466,0,SLAUGHTER,"Network ID: E8:D3:EB:39:C3:26
Encryption: WPA2
Time: 2024-11-16T20:33:18.000-08:00
Signal: -87.0
Accuracy: 4.7
Type: WIFI",,,,,-1,0,-1,,,-102.3223038,31.87527466
-102.3222961,31.87403679,0,SLAUGHTER,"Network ID: E8:D3:EB:39:C3:27
Encryption: WPA2
Time: 2024-11-16T20:26:28.000-08:00
Signal: -95.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3222961,31.87403679
-102.3222961,31.87403679,0,(no SSID),"Network ID: E8:D3:EB:39:C3:2A
Encryption: Unknown
Time: 2024-11-16T20:26:28.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3222961,31.87403679
-102.3223038,31.87527466,0,SLAUGHTER,"Network ID: E8:D3:EB:3B:5A:86
Encryption: WPA2
Time: 2024-11-16T20:33:18.000-08:00
Signal: -89.0
Accuracy: 4.7
Type: WIFI",,,,,-1,0,-1,,,-102.3223038,31.87527466
-102.3212891,31.87611961,0,SLAUGHTER,"Network ID: E8:D3:EB:3B:5A:87
Encryption: WPA2
Time: 2024-11-16T20:33:00.000-08:00
Signal: -86.0
Accuracy: 4.7
Type: WIFI",,,,,-1,0,-1,,,-102.3212891,31.87611961
-102.3212891,31.87611961,0,(no SSID),"Network ID: E8:D3:EB:3B:5A:89
Encryption: Unknown
Time: 2024-11-16T20:33:00.000-08:00
Signal: -71.0
Accuracy: 4.7
Type: WIFI",,,,,-1,0,-1,,,-102.3212891,31.87611961
-102.3210907,31.87601852,0,(no SSID),"Network ID: E8:D3:EB:3B:5A:8A
Encryption: Unknown
Time: 2024-11-16T20:32:55.000-08:00
Signal: -96.0
Accuracy: 4.3
Type: WIFI",,,,,-1,0,-1,,,-102.3210907,31.87601852
-102.3282929,31.87670898,0,nachowifi,"Network ID: E8:D3:EB:53:30:A6
Encryption: WPA2
Time: 2024-11-16T20:19:18.000-08:00
Signal: -96.0
Accuracy: 1.1
Type: WIFI",,,,,-1,0,-1,,,-102.3282929,31.87670898
-102.3266983,31.87626457,0,nachowifi,"Network ID: E8:D3:EB:53:30:A7
Encryption: WPA2
Time: 2024-11-16T20:41:43.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3266983,31.87626457
-102.3267746,31.87659836,0,(no SSID),"Network ID: E8:D3:EB:53:30:AA
Encryption: Unknown
Time: 2024-11-16T20:41:38.000-08:00
Signal: -93.0
Accuracy: 3.4
Type: WIFI",,,,,-1,0,-1,,,-102.3267746,31.87659836
-102.3267746,31.87659836,0,nachowifi Guest,"Network ID: E8:D3:EB:53:30:AF
Encryption: WPA2
Time: 2024-11-16T20:41:38.000-08:00
Signal: -81.0
Accuracy: 1.0
Type: WIFI",,,,,-1,0,-1,,,-102.3267746,31.87659836
-102.3266983,31.87626457,0,nachowifi Guest,"Network ID: E8:D3:EB:53:30:B0
Encryption: WPA2
Time: 2024-11-16T20:41:43.000-08:00
Signal: -87.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3266983,31.87626457
-102.3212891,31.87611961,0,SLAUGHTER,"Network ID: E8:D3:EB:53:D9:C6
Encryption: WPA2
Time: 2024-11-16T20:33:00.000-08:00
Signal: -86.0
Accuracy: 4.7
Type: WIFI",,,,,-1,0,-1,,,-102.3212891,31.87611961
-102.3215408,31.87620926,0,SLAUGHTER,"Network ID: E8:D3:EB:53:D9:C7
Encryption: WPA2
Time: 2024-11-16T20:33:05.000-08:00
Signal: -95.0
Accuracy: 4.6
Type: WIFI",,,,,-1,0,-1,,,-102.3215408,31.87620926
-102.3269043,31.87525558,0,Pinchepobre,"Network ID: E8:D3:EB:54:C2:06
Encryption: WPA2
Time: 2024-11-16T20:42:05.000-08:00
Signal: -88.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3269043,31.87525558
-102.3266983,31.87626457,0,Pinchepobre,"Network ID: E8:D3:EB:54:C2:07
Encryption: WPA2
Time: 2024-11-16T20:41:43.000-08:00
Signal: -79.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3266983,31.87626457
-102.3266983,31.87626457,0,(no SSID),"Network ID: E8:D3:EB:54:C2:09
Encryption: Unknown
Time: 2024-11-16T20:41:43.000-08:00
Signal: -74.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3266983,31.87626457
-102.3267746,31.87659836,0,(no SSID),"Network ID: E8:D3:EB:54:C2:0A
Encryption: Unknown
Time: 2024-11-16T20:41:38.000-08:00
Signal: -86.0
Accuracy: 3.4
Type: WIFI",,,,,-1,0,-1,,,-102.3267746,31.87659836
-102.3167114,31.87812614,0,BEELER,"Network ID: E8:D3:EB:54:F8:A6
Encryption: WPA2
Time: 2024-11-16T21:34:23.000-08:00
Signal: -83.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3167114,31.87812614
-102.3167114,31.87812614,0,BEELER,"Network ID: E8:D3:EB:54:F8:A7
Encryption: WPA2
Time: 2024-11-16T21:34:23.000-08:00
Signal: -97.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3167114,31.87812614
-102.3156357,31.87848282,0,(no SSID),"Network ID: E8:D3:EB:54:F8:AA
Encryption: Unknown
Time: 2024-11-16T21:29:57.000-08:00
Signal: -81.0
Accuracy: 3.7
Type: WIFI",,,,,-1,0,-1,,,-102.3156357,31.87848282
-102.3156357,31.87848282,0,BEELER,"Network ID: E8:D3:EB:55:70:C6
Encryption: WPA2
Time: 2024-11-16T21:29:57.000-08:00
Signal: -66.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3156357,31.87848282
-102.3167114,31.87812614,0,BEELER,"Network ID: E8:D3:EB:55:70:C7
Encryption: WPA2
Time: 2024-11-16T21:34:18.000-08:00
Signal: -92.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3167114,31.87812614
-102.3167114,31.87812614,0,(no SSID),"Network ID: E8:D3:EB:55:70:C9
Encryption: Unknown
Time: 2024-11-16T21:34:23.000-08:00
Signal: -81.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3167114,31.87812614
-102.3156357,31.87848282,0,(no SSID),"Network ID: E8:D3:EB:55:70:CA
Encryption: Unknown
Time: 2024-11-16T21:29:57.000-08:00
Signal: -85.0
Accuracy: 3.7
Type: WIFI",,,,,-1,0,-1,,,-102.3156357,31.87848282
-102.3172302,31.87747765,0,Los patios,"Network ID: E8:D3:EB:56:CD:46
Encryption: WPA2
Time: 2024-11-16T21:34:03.000-08:00
Signal: -86.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3172302,31.87747765
-102.3179474,31.87799644,0,Los patios,"Network ID: E8:D3:EB:56:CD:47
Encryption: WPA2
Time: 2024-11-16T21:35:29.000-08:00
Signal: -97.0
Accuracy: 3.2
Type: WIFI",,,,,-1,0,-1,,,-102.3179474,31.87799644
-102.3178635,31.87791061,0,(no SSID),"Network ID: E8:D3:EB:56:CD:4A
Encryption: Unknown
Time: 2024-11-16T21:39:01.000-08:00
Signal: -95.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3178635,31.87791061
-102.3273087,31.87489128,0,GalindoWifi,"Network ID: E8:D3:EB:57:2A:26
Encryption: WPA2
Time: 2024-11-16T20:42:13.000-08:00
Signal: -76.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3273087,31.87489128
-102.3270416,31.87437439,0,GalindoWifi,"Network ID: E8:D3:EB:57:2A:27
Encryption: WPA2
Time: 2024-11-16T20:36:21.000-08:00
Signal: -96.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3270416,31.87437439
-102.3270416,31.87437439,0,(no SSID),"Network ID: E8:D3:EB:57:2A:2A
Encryption: Unknown
Time: 2024-11-16T20:36:21.000-08:00
Signal: -96.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3270416,31.87437439
-102.324501,31.87250328,0,Cody,"Network ID: E8:D3:EB:5D:0E:27
Encryption: WPA2
Time: 2024-11-16T20:25:48.000-08:00
Signal: -94.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.324501,31.87250328
-102.3241272,31.87291145,0,(no SSID),"Network ID: E8:D3:EB:5D:0E:2A
Encryption: Unknown
Time: 2024-11-16T20:25:18.000-08:00
Signal: -92.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3241272,31.87291145
-102.3186722,31.8773632,0,Los patios,"Network ID: E8:D3:EB:5D:91:26
Encryption: WPA2
Time: 2024-11-16T21:35:58.000-08:00
Signal: -79.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3186722,31.8773632
-102.3186722,31.8773632,0,Los patios,"Network ID: E8:D3:EB:5D:91:27
Encryption: WPA2
Time: 2024-11-16T21:35:58.000-08:00
Signal: -87.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3186722,31.8773632
-102.3186722,31.8773632,0,(no SSID),"Network ID: E8:D3:EB:5D:91:2A
Encryption: Unknown
Time: 2024-11-16T21:35:58.000-08:00
Signal: -87.0
Accuracy: 2.6
Type: WIFI",,,,,-1,0,-1,,,-102.3186722,31.8773632
-102.3216171,31.88088417,0,TinaP,"Network ID: E8:D3:EB:5D:D8:66
Encryption: WPA2
Time: 2024-11-16T20:55:59.000-08:00
Signal: -81.0
Accuracy: 1.7
Type: WIFI",,,,,-1,0,-1,,,-102.3216171,31.88088417
-102.3212738,31.88044739,0,TinaP,"Network ID: E8:D3:EB:5D:D8:67
Encryption: WPA2
Time: 2024-11-16T20:56:14.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3212738,31.88044739
-102.3214493,31.88087463,0,(no SSID),"Network ID: E8:D3:EB:5D:D8:69
Encryption: Unknown
Time: 2024-11-16T20:56:07.000-08:00
Signal: -77.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3214493,31.88087463
-102.3213654,31.88103485,0,(no SSID),"Network ID: E8:D3:EB:5D:D8:6A
Encryption: Unknown
Time: 2024-11-16T21:01:57.000-08:00
Signal: -80.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3213654,31.88103485
-102.323555,31.87957382,0,Jos,"Network ID: E8:D3:EB:5E:3A:E6
Encryption: WPA2
Time: 2024-11-16T20:53:56.000-08:00
Signal: -84.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.323555,31.87957382
-102.322113,31.87950134,0,Jos,"Network ID: E8:D3:EB:5E:3A:E7
Encryption: WPA2
Time: 2024-11-16T20:57:35.000-08:00
Signal: -95.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.322113,31.87950134
-102.323555,31.87957382,0,(no SSID),"Network ID: E8:D3:EB:5E:3A:E9
Encryption: Unknown
Time: 2024-11-16T20:53:56.000-08:00
Signal: -85.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.323555,31.87957382
-102.3222427,31.87951088,0,(no SSID),"Network ID: E8:D3:EB:5E:3A:EA
Encryption: Unknown
Time: 2024-11-16T20:57:33.000-08:00
Signal: -96.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3222427,31.87951088
-102.3165436,31.87719345,0,HSalgado,"Network ID: E8:D3:EB:5E:78:C6
Encryption: WPA2
Time: 2024-11-16T21:31:31.000-08:00
Signal: -85.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3165436,31.87719345
-102.3168564,31.8774395,0,HSalgado,"Network ID: E8:D3:EB:5E:78:C7
Encryption: WPA2
Time: 2024-11-16T21:31:22.000-08:00
Signal: -77.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3168564,31.8774395
-102.317009,31.87776375,0,(no SSID),"Network ID: E8:D3:EB:5E:78:C9
Encryption: Unknown
Time: 2024-11-16T21:34:08.000-08:00
Signal: -74.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.317009,31.87776375
-102.3171616,31.87756348,0,(no SSID),"Network ID: E8:D3:EB:5E:78:CA
Encryption: Unknown
Time: 2024-11-16T21:31:12.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3171616,31.87756348
-102.3243713,31.87266731,0,Cody,"Network ID: E8:D3:EB:5F:15:07
Encryption: WPA2
Time: 2024-11-16T20:25:23.000-08:00
Signal: -96.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3243713,31.87266731
-102.3223877,31.87950516,0,nononewifi,"Network ID: E8:D3:EB:60:58:87
Encryption: WPA2
Time: 2024-11-16T20:57:28.000-08:00
Signal: -95.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3223877,31.87950516
-102.3223877,31.87950516,0,(no SSID),"Network ID: E8:D3:EB:60:58:8A
Encryption: Unknown
Time: 2024-11-16T20:57:28.000-08:00
Signal: -96.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3223877,31.87950516
-102.323555,31.87957382,0,Jos,"Network ID: E8:D3:EB:60:91:86
Encryption: WPA2
Time: 2024-11-16T20:53:56.000-08:00
Signal: -78.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.323555,31.87957382
-102.3236313,31.87952232,0,Jos,"Network ID: E8:D3:EB:60:91:87
Encryption: WPA2
Time: 2024-11-16T20:53:54.000-08:00
Signal: -95.0
Accuracy: 1.9
Type: WIFI",,,,,-1,0,-1,,,-102.3236313,31.87952232
-102.3224411,31.87842751,0,(no SSID),"Network ID: E8:D3:EB:60:91:89
Encryption: Unknown
Time: 2024-11-16T20:59:08.000-08:00
Signal: -92.0
Accuracy: 3.1
Type: WIFI",,,,,-1,0,-1,,,-102.3224411,31.87842751
-102.3230362,31.87982941,0,(no SSID),"Network ID: E8:D3:EB:60:91:8A
Encryption: Unknown
Time: 2024-11-16T20:54:07.000-08:00
Signal: -86.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3230362,31.87982941
-102.3133087,31.87934875,0,Rodriguez,"Network ID: E8:D3:EB:60:BC:C6
Encryption: WPA2
Time: 2024-11-16T21:17:52.000-08:00
Signal: -80.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3133087,31.87934875
-102.3132401,31.8791008,0,Rodriguez,"Network ID: E8:D3:EB:60:BC:C7
Encryption: WPA2
Time: 2024-11-16T21:17:47.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3132401,31.8791008
-102.3134003,31.87972832,0,(no SSID),"Network ID: E8:D3:EB:60:BC:C9
Encryption: Unknown
Time: 2024-11-16T21:17:57.000-08:00
Signal: -74.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3134003,31.87972832
-102.3132401,31.8791008,0,(no SSID),"Network ID: E8:D3:EB:60:BC:CA
Encryption: Unknown
Time: 2024-11-16T21:17:47.000-08:00
Signal: -91.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3132401,31.8791008
-102.3227615,31.87784958,0,Bosslady,"Network ID: E8:D3:EB:60:C4:07
Encryption: WPA2
Time: 2024-11-16T20:59:48.000-08:00
Signal: -86.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3227615,31.87784958
-102.3227615,31.87784958,0,(no SSID),"Network ID: E8:D3:EB:60:C4:0A
Encryption: Unknown
Time: 2024-11-16T20:59:48.000-08:00
Signal: -87.0
Accuracy: 2.7
Type: WIFI",,,,,-1,0,-1,,,-102.3227615,31.87784958
-102.3241043,31.87832642,0,notyowifib$&?h,"Network ID: E8:D3:EB:62:5E:66
Encryption: WPA2
Time: 2024-11-16T20:52:06.000-08:00
Signal: -80.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3241043,31.87832642
-102.3239059,31.87840462,0,notyowifib$&?h,"Network ID: E8:D3:EB:62:5E:67
Encryption: WPA2
Time: 2024-11-16T20:52:16.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3239059,31.87840462
-102.3245163,31.87859917,0,(no SSID),"Network ID: E8:D3:EB:62:5E:69
Encryption: Unknown
Time: 2024-11-16T20:52:41.000-08:00
Signal: -77.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.3245163,31.87859917
-102.3239059,31.87840462,0,(no SSID),"Network ID: E8:D3:EB:62:5E:6A
Encryption: Unknown
Time: 2024-11-16T20:52:16.000-08:00
Signal: -91.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3239059,31.87840462
-102.3241043,31.87680817,0,Eero,"Network ID: E8:D3:EB:62:90:A7
Encryption: WPA2
Time: 2024-11-16T20:39:37.000-08:00
Signal: -60.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3241043,31.87680817
-102.3242722,31.87750053,0,(no SSID),"Network ID: E8:D3:EB:62:90:A9
Encryption: Unknown
Time: 2024-11-16T20:51:06.000-08:00
Signal: -87.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3242722,31.87750053
-102.3241043,31.87680817,0,(no SSID),"Network ID: E8:D3:EB:62:90:AA
Encryption: Unknown
Time: 2024-11-16T20:39:37.000-08:00
Signal: -60.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3241043,31.87680817
-102.3201447,31.87068558,0,Marquez,"Network ID: E8:D3:EB:62:B1:66
Encryption: WPA2
Time: 2024-11-16T21:56:16.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3201447,31.87068558
-102.3202591,31.87081909,0,(no SSID),"Network ID: E8:D3:EB:62:B1:6A
Encryption: Unknown
Time: 2024-11-16T21:56:21.000-08:00
Signal: -97.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3202591,31.87081909
-102.3230057,31.88049698,0,TinaP,"Network ID: E8:D3:EB:64:17:C6
Encryption: WPA2
Time: 2024-11-16T20:55:32.000-08:00
Signal: -81.0
Accuracy: 1.7
Type: WIFI",,,,,-1,0,-1,,,-102.3230057,31.88049698
-102.3212509,31.87960052,0,TinaP,"Network ID: E8:D3:EB:64:17:C7
Encryption: WPA2
Time: 2024-11-16T21:01:29.000-08:00
Signal: -92.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3212509,31.87960052
-102.3213654,31.88103485,0,(no SSID),"Network ID: E8:D3:EB:64:17:C9
Encryption: Unknown
Time: 2024-11-16T21:01:57.000-08:00
Signal: -70.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3213654,31.88103485
-102.3230057,31.88049698,0,(no SSID),"Network ID: E8:D3:EB:64:17:CA
Encryption: Unknown
Time: 2024-11-16T20:55:32.000-08:00
Signal: -87.0
Accuracy: 1.8
Type: WIFI",,,,,-1,0,-1,,,-102.3230057,31.88049698
-102.3178787,31.88046646,0,Yana*,"Network ID: E8:D3:EB:64:1B:06
Encryption: WPA2
Time: 2024-11-16T21:19:43.000-08:00
Signal: -91.0
Accuracy: 2.8
Type: WIFI",,,,,-1,0,-1,,,-102.3178787,31.88046646
-102.3193054,31.88059235,0,Yana*,"Network ID: E8:D3:EB:64:1B:07
Encryption: WPA2
Time: 2024-11-16T21:09:22.000-08:00
Signal: -83.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3193054,31.88059235
-102.3193893,31.88061714,0,(no SSID),"Network ID: E8:D3:EB:64:1B:09
Encryption: Unknown
Time: 2024-11-16T21:09:27.000-08:00
Signal: -67.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3193893,31.88061714
-102.3193436,31.88059807,0,(no SSID),"Network ID: E8:D3:EB:64:1B:0A
Encryption: Unknown
Time: 2024-11-16T21:09:24.000-08:00
Signal: -86.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.3193436,31.88059807
-102.3193054,31.88059235,0,Yana*,"Network ID: E8:D3:EB:64:33:C6
Encryption: WPA2
Time: 2024-11-16T21:09:22.000-08:00
Signal: -71.0
Accuracy: 3.0
Type: WIFI",,,,,-1,0,-1,,,-102.3193054,31.88059235
-102.3191757,31.88059998,0,Yana*,"Network ID: E8:D3:EB:64:33:C7
Encryption: WPA2
Time: 2024-11-16T21:09:18.000-08:00
Signal: -87.0
Accuracy: 3.1
Type: WIFI",,,,,-1,0,-1,,,-102.3191757,31.88059998
-102.319664,31.88058281,0,(no SSID),"Network ID: E8:D3:EB:64:33:C9
Encryption: Unknown
Time: 2024-11-16T21:09:48.000-08:00
Signal: -82.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.319664,31.88058281
-102.3191757,31.88059998,0,(no SSID),"Network ID: E8:D3:EB:64:33:CA
Encryption: Unknown
Time: 2024-11-16T21:09:18.000-08:00
Signal: -88.0
Accuracy: 3.1
Type: WIFI",,,,,-1,0,-1,,,-102.3191757,31.88059998
-102.3217697,31.88029289,0,.,"Network ID: E8:D3:EB:64:A6:87
Encryption: WPA2
Time: 2024-11-16T20:56:27.000-08:00
Signal: -94.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3217697,31.88029289
-102.3214493,31.88087463,0,(no SSID),"Network ID: E8:D3:EB:64:A6:89
Encryption: Unknown
Time: 2024-11-16T20:56:07.000-08:00
Signal: -85.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3214493,31.88087463
-102.3217926,31.88043404,0,(no SSID),"Network ID: E8:D3:EB:64:A6:8A
Encryption: Unknown
Time: 2024-11-16T20:58:23.000-08:00
Signal: -91.0
Accuracy: 2.0
Type: WIFI",,,,,-1,0,-1,,,-102.3217926,31.88043404
-102.3134003,31.87972832,0,Rodriguez,"Network ID: E8:D3:EB:65:6C:06
Encryption: WPA2
Time: 2024-11-16T21:17:57.000-08:00
Signal: -78.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3134003,31.87972832
-102.3134003,31.87972832,0,Rodriguez,"Network ID: E8:D3:EB:65:6C:07
Encryption: WPA2
Time: 2024-11-16T21:17:57.000-08:00
Signal: -94.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3134003,31.87972832
-102.3236313,31.87952232,0,dddiverse100,"Network ID: E8:D3:EB:67:7D:26
Encryption: WPA2
Time: 2024-11-16T20:53:54.000-08:00
Signal: -89.0
Accuracy: 2.1
Type: WIFI",,,,,-1,0,-1,,,-102.3236313,31.87952232
-102.3233032,31.87965393,0,dddiverse100,"Network ID: E8:D3:EB:67:7D:27
Encryption: WPA2
Time: 2024-11-16T20:57:02.000-08:00
Signal: -92.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3233032,31.87965393
-102.3233032,31.87965393,0,(no SSID),"Network ID: E8:D3:EB:67:7D:2A
Encryption: Unknown
Time: 2024-11-16T20:57:02.000-08:00
Signal: -92.0
Accuracy: 2.2
Type: WIFI",,,,,-1,0,-1,,,-102.3233032,31.87965393
-102.3165436,31.87719345,0,HSalgado,"Network ID: E8:D3:EB:68:3A:A6
Encryption: WPA2
Time: 2024-11-16T21:31:31.000-08:00
Signal: -86.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3165436,31.87719345
-102.3171616,31.87756348,0,HSalgado,"Network ID: E8:D3:EB:68:3A:A7
Encryption: WPA2
Time: 2024-11-16T21:31:12.000-08:00
Signal: -89.0
Accuracy: 2.4
Type: WIFI",,,,,-1,0,-1,,,-102.3171616,31.87756348
-102.3167954,31.87738228,0,(no SSID),"Network ID: E8:D3:EB:68:3A:AA
Encryption: Unknown
Time: 2024-11-16T21:31:25.000-08:00
Signal: -81.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3167954,31.87738228
-102.3242493,31.87728691,0,creeky,"Network ID: E8:D3:EB:A5:DF:07
Encryption: WPA2
Time: 2024-11-16T20:38:42.000-08:00
Signal: -95.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.3242493,31.87728691
-102.32444,31.8772583,0,(no SSID),"Network ID: E8:D3:EB:A5:DF:0A
Encryption: Unknown
Time: 2024-11-16T20:38:47.000-08:00
Signal: -94.0
Accuracy: 2.5
Type: WIFI",,,,,-1,0,-1,,,-102.32444,31.8772583
-102.3269043,31.87799263,0,jdawg,"Network ID: E8:D3:EB:AA:A3:06
Encryption: WPA2
Time: 2024-11-16T20:44:44.000-08:00
Signal: -76.0
Accuracy: 2.3
Type: WIFI",,,,,-1,0,-1,,,-102.3269043,31.87799263
